"","date_confirmation","daily_notification","state"
"6499",2022-01-20,21966,"VIC"
"6500",2022-01-21,18167,"VIC"
"6501",2022-01-22,16016,"VIC"
"6502",2022-01-23,13091,"VIC"
"6503",2022-01-24,11695,"VIC"
"6504",2022-01-25,14836,"VIC"
"6505",2022-01-26,13507,"VIC"
"6506",2022-01-27,13755,"VIC"
"6507",2022-01-28,12755,"VIC"
"6508",2022-01-29,12250,"VIC"
"6509",2022-01-30,10589,"VIC"
"6510",2022-01-31,10053,"VIC"
"6511",2022-02-01,11311,"VIC"
"6512",2022-02-02,14553,"VIC"
"6513",2022-02-03,12157,"VIC"
"6514",2022-02-04,11240,"VIC"
"6515",2022-02-05,7810,"VIC"
"6516",2022-02-06,7169,"VIC"
"6517",2022-02-07,8275,"VIC"
"6518",2022-02-08,9785,"VIC"
"6519",2022-02-09,9908,"VIC"
"6520",2022-02-10,9391,"VIC"
"6521",2022-02-11,8521,"VIC"
"6522",2022-02-12,7224,"VIC"
"6523",2022-02-13,7223,"VIC"
"6524",2022-02-14,7104,"VIC"
"6525",2022-02-15,8162,"VIC"
"6526",2022-02-16,8149,"VIC"
"6527",2022-02-17,8501,"VIC"
"6528",2022-02-18,6935,"VIC"
"6529",2022-02-19,6280,"VIC"
"6530",2022-02-20,4867,"VIC"
"6531",2022-02-21,5611,"VIC"
"6532",2022-02-22,6786,"VIC"
"6533",2022-02-23,6926,"VIC"
"6534",2022-02-24,6715,"VIC"
"6535",2022-02-25,6580,"VIC"
"6536",2022-02-26,5874,"VIC"
"6537",2022-02-27,5052,"VIC"
"6538",2022-02-28,5852,"VIC"
"6539",2022-03-01,6879,"VIC"
"6540",2022-03-02,7126,"VIC"
"6541",2022-03-03,7093,"VIC"
"6542",2022-03-04,6545,"VIC"
"6543",2022-03-05,5721,"VIC"
"6544",2022-03-06,5046,"VIC"
"6545",2022-03-07,5645,"VIC"
"6546",2022-03-08,7043,"VIC"
"6547",2022-03-09,7081,"VIC"
"6548",2022-03-10,7779,"VIC"
"6549",2022-03-11,6811,"VIC"
"6550",2022-03-12,6075,"VIC"
"6551",2022-03-13,5192,"VIC"
"6552",2022-03-14,5499,"VIC"
"6553",2022-03-15,7460,"VIC"
"6554",2022-03-16,9426,"VIC"
"6555",2022-03-17,9752,"VIC"
"6556",2022-03-18,9036,"VIC"
"6557",2022-03-19,7847,"VIC"
"6558",2022-03-20,6694,"VIC"
"6559",2022-03-21,7531,"VIC"
"6560",2022-03-22,9594,"VIC"
"6561",2022-03-23,10471,"VIC"
"6562",2022-03-24,10259,"VIC"
"6563",2022-03-25,9244,"VIC"
"6564",2022-03-26,8349,"VIC"
"6565",2022-03-27,7466,"VIC"
"6566",2022-03-28,8739,"VIC"
"6567",2022-03-29,10916,"VIC"
"6568",2022-03-30,11749,"VIC"
"6569",2022-03-31,11292,"VIC"
"6570",2022-04-01,10424,"VIC"
"6571",2022-04-02,9149,"VIC"
"6572",2022-04-03,9008,"VIC"
"6573",2022-04-04,10011,"VIC"
"6574",2022-04-05,12007,"VIC"
"6575",2022-04-06,12150,"VIC"
"6576",2022-04-07,12314,"VIC"
"6577",2022-04-08,11192,"VIC"
"6578",2022-04-09,9610,"VIC"
"6579",2022-04-10,9510,"VIC"
"6580",2022-04-11,9597,"VIC"
"6581",2022-04-12,10293,"VIC"
"6582",2022-04-13,10907,"VIC"
"6583",2022-04-14,10462,"VIC"
"6584",2022-04-15,9664,"VIC"
"6585",2022-04-16,9559,"VIC"
"6586",2022-04-17,8153,"VIC"
"6587",2022-04-18,7918,"VIC"
"6588",2022-04-19,8976,"VIC"
"6589",2022-04-20,10628,"VIC"
"6590",2022-04-21,10674,"VIC"
"6591",2022-04-22,9439,"VIC"
"6592",2022-04-23,8120,"VIC"
"6593",2022-04-24,7104,"VIC"
"6594",2022-04-25,7643,"VIC"
"6595",2022-04-26,9265,"VIC"
"6596",2022-04-27,10734,"VIC"
"6597",2022-04-28,10427,"VIC"
"6598",2022-04-29,11083,"VIC"
"6599",2022-04-30,9064,"VIC"
"6600",2022-05-01,7654,"VIC"
"6601",2022-05-02,8109,"VIC"
"6602",2022-05-03,10184,"VIC"
"6603",2022-05-04,10779,"VIC"
"6604",2022-05-05,11596,"VIC"
"6605",2022-05-06,10305,"VIC"
"6606",2022-05-07,9365,"VIC"
"6607",2022-05-08,8744,"VIC"
"6608",2022-05-09,10031,"VIC"
"6609",2022-05-10,12722,"VIC"
"6610",2022-05-11,13973,"VIC"
"6611",2022-05-12,14333,"VIC"
"6612",2022-05-13,13181,"VIC"
"6613",2022-05-14,12160,"VIC"
"6614",2022-05-15,10197,"VIC"
"6615",2022-05-16,11464,"VIC"
"6616",2022-05-17,13694,"VIC"
"6617",2022-05-18,14220,"VIC"
"6618",2022-05-19,13201,"VIC"
"6619",2022-05-20,12556,"VIC"
"6620",2022-05-21,11925,"VIC"
"6621",2022-05-22,9307,"VIC"
"6622",2022-05-23,8971,"VIC"
"6623",2022-05-24,11656,"VIC"
"6624",2022-05-25,13023,"VIC"
"6625",2022-05-26,12421,"VIC"
"6626",2022-05-27,11369,"VIC"
"6627",2022-05-28,8737,"VIC"
"6628",2022-05-29,7372,"VIC"
"6629",2022-05-30,8288,"VIC"
"6630",2022-05-31,9595,"VIC"
"6631",2022-06-01,9934,"VIC"
"6632",2022-06-02,10204,"VIC"
"6633",2022-06-03,9583,"VIC"
"6634",2022-06-04,8445,"VIC"
"6635",2022-06-05,7077,"VIC"
"6636",2022-06-06,7557,"VIC"
"6637",2022-06-07,9181,"VIC"
"6638",2022-06-08,9519,"VIC"
"6639",2022-06-09,8903,"VIC"
"6640",2022-06-10,8025,"VIC"
"6641",2022-06-11,6224,"VIC"
"6642",2022-06-12,4766,"VIC"
"6643",2022-06-13,5079,"VIC"
"6644",2022-06-14,6071,"VIC"
"6645",2022-06-15,8687,"VIC"
"6646",2022-06-16,7889,"VIC"
"6647",2022-06-17,7608,"VIC"
"6648",2022-06-18,6601,"VIC"
"6649",2022-06-19,5472,"VIC"
"6650",2022-06-20,5661,"VIC"
"6651",2022-06-21,7507,"VIC"
"6652",2022-06-22,7769,"VIC"
"6653",2022-06-23,7461,"VIC"
"6654",2022-06-24,7723,"VIC"
"6655",2022-06-25,6634,"VIC"
"6656",2022-06-26,5824,"VIC"
"6657",2022-06-27,6305,"VIC"
"6658",2022-06-28,7758,"VIC"
"6659",2022-06-29,10777,"VIC"
"6660",2022-06-30,9926,"VIC"
"6661",2022-07-01,8057,"VIC"
"6662",2022-07-02,6424,"VIC"
"6663",2022-07-03,8368,"VIC"
"6664",2022-07-04,7317,"VIC"
"6665",2022-07-05,8740,"VIC"
"6666",2022-07-06,10056,"VIC"
"6667",2022-07-07,10265,"VIC"
"6668",2022-07-08,9676,"VIC"
"6669",2022-07-09,8776,"VIC"
"6670",2022-07-10,7934,"VIC"
"6671",2022-07-11,8689,"VIC"
"6672",2022-07-12,10627,"VIC"
"6673",2022-07-13,11176,"VIC"
"6674",2022-07-14,11283,"VIC"
"6675",2022-07-15,10584,"VIC"
"6676",2022-07-16,9982,"VIC"
"6677",2022-07-17,9630,"VIC"
"6678",2022-07-18,10251,"VIC"
"6679",2022-07-19,12201,"VIC"
"6680",2022-07-20,12984,"VIC"
"6681",2022-07-21,14312,"VIC"
"6682",2022-07-22,12278,"VIC"
"6683",2022-07-23,10812,"VIC"
"6684",2022-07-24,9501,"VIC"
"6685",2022-07-25,10261,"VIC"
"6686",2022-07-26,12339,"VIC"
"6687",2022-07-27,12653,"VIC"
"6688",2022-07-28,12154,"VIC"
"6689",2022-07-29,10898,"VIC"
"6690",2022-07-30,8937,"VIC"
"6691",2022-07-31,7115,"VIC"
"6692",2022-08-01,7678,"VIC"
"6693",2022-08-02,10079,"VIC"
"6694",2022-08-03,9122,"VIC"
"6695",2022-08-04,8785,"VIC"
"6696",2022-08-05,7502,"VIC"
"6697",2022-08-06,6261,"VIC"
"6698",2022-08-07,5114,"VIC"
"6699",2022-08-08,4911,"VIC"
"6700",2022-08-09,6380,"VIC"
"6701",2022-08-10,5898,"VIC"
"6702",2022-08-11,5550,"VIC"
"6703",2022-08-12,5180,"VIC"
"6704",2022-08-13,4300,"VIC"
"6705",2022-08-14,3450,"VIC"
"6706",2022-08-15,3648,"VIC"
"6707",2022-08-16,4858,"VIC"
"6708",2022-08-17,4732,"VIC"
"6709",2022-08-18,4416,"VIC"
"6710",2022-08-19,3857,"VIC"
"6711",2022-08-20,3354,"VIC"
"6712",2022-08-21,2437,"VIC"
"6713",2022-08-22,2600,"VIC"
"6714",2022-08-23,3638,"VIC"
"6715",2022-08-24,3359,"VIC"
"6716",2022-08-25,3261,"VIC"
"6717",2022-08-26,2935,"VIC"
"6718",2022-08-27,2532,"VIC"
"6719",2022-08-28,2099,"VIC"
"6720",2022-08-29,2147,"VIC"
"6721",2022-08-30,2950,"VIC"
"6722",2022-08-31,2857,"VIC"
"6723",2022-09-01,2645,"VIC"
"6724",2022-09-02,2393,"VIC"
"6725",2022-09-03,2013,"VIC"
"6726",2022-09-04,1519,"VIC"
"6727",2022-09-05,1709,"VIC"
"6728",2022-09-06,2375,"VIC"
"6729",2022-09-07,2237,"VIC"
"6730",2022-09-08,2102,"VIC"
"6731",2022-09-09,2106,"VIC"
"6732",2022-09-10,1718,"VIC"
"6733",2022-09-11,1364,"VIC"
"6734",2022-09-12,1442,"VIC"
"6735",2020-01-25,0,"WA"
"6736",2020-01-26,0,"WA"
"6737",2020-01-27,0,"WA"
"6738",2020-01-28,0,"WA"
"6739",2020-01-29,0,"WA"
"6740",2020-01-30,0,"WA"
"6741",2020-01-31,0,"WA"
"6742",2020-02-01,0,"WA"
"6743",2020-02-02,0,"WA"
"6744",2020-02-03,0,"WA"
"6745",2020-02-04,0,"WA"
"6746",2020-02-05,0,"WA"
"6747",2020-02-06,0,"WA"
"6748",2020-02-07,0,"WA"
"6749",2020-02-08,0,"WA"
"6750",2020-02-09,0,"WA"
"6751",2020-02-10,0,"WA"
"6752",2020-02-11,0,"WA"
"6753",2020-02-12,0,"WA"
"6754",2020-02-13,0,"WA"
"6755",2020-02-14,0,"WA"
"6756",2020-02-15,0,"WA"
"6757",2020-02-16,0,"WA"
"6758",2020-02-17,0,"WA"
"6759",2020-02-18,0,"WA"
"6760",2020-02-19,0,"WA"
"6761",2020-02-20,0,"WA"
"6762",2020-02-21,1,"WA"
"6763",2020-02-22,0,"WA"
"6764",2020-02-23,0,"WA"
"6765",2020-02-24,0,"WA"
"6766",2020-02-25,0,"WA"
"6767",2020-02-26,0,"WA"
"6768",2020-02-27,0,"WA"
"6769",2020-02-28,1,"WA"
"6770",2020-02-29,0,"WA"
"6771",2020-03-01,0,"WA"
"6772",2020-03-02,0,"WA"
"6773",2020-03-03,0,"WA"
"6774",2020-03-04,0,"WA"
"6775",2020-03-05,1,"WA"
"6776",2020-03-06,0,"WA"
"6777",2020-03-07,0,"WA"
"6778",2020-03-08,1,"WA"
"6779",2020-03-09,2,"WA"
"6780",2020-03-10,0,"WA"
"6781",2020-03-11,3,"WA"
"6782",2020-03-12,0,"WA"
"6783",2020-03-13,5,"WA"
"6784",2020-03-14,3,"WA"
"6785",2020-03-15,1,"WA"
"6786",2020-03-16,10,"WA"
"6787",2020-03-17,3,"WA"
"6788",2020-03-18,4,"WA"
"6789",2020-03-19,17,"WA"
"6790",2020-03-20,12,"WA"
"6791",2020-03-21,26,"WA"
"6792",2020-03-22,30,"WA"
"6793",2020-03-23,20,"WA"
"6794",2020-03-24,35,"WA"
"6795",2020-03-25,30,"WA"
"6796",2020-03-26,26,"WA"
"6797",2020-03-27,24,"WA"
"6798",2020-03-28,23,"WA"
"6799",2020-03-29,33,"WA"
"6800",2020-03-30,44,"WA"
"6801",2020-03-31,9,"WA"
"6802",2020-04-01,28,"WA"
"6803",2020-04-02,8,"WA"
"6804",2020-04-03,22,"WA"
"6805",2020-04-04,14,"WA"
"6806",2020-04-05,17,"WA"
"6807",2020-04-06,7,"WA"
"6808",2020-04-07,10,"WA"
"6809",2020-04-08,11,"WA"
"6810",2020-04-09,14,"WA"
"6811",2020-04-10,11,"WA"
"6812",2020-04-11,8,"WA"
"6813",2020-04-12,3,"WA"
"6814",2020-04-13,6,"WA"
"6815",2020-04-14,4,"WA"
"6816",2020-04-15,5,"WA"
"6817",2020-04-16,3,"WA"
"6818",2020-04-17,6,"WA"
"6819",2020-04-18,3,"WA"
"6820",2020-04-19,1,"WA"
"6821",2020-04-20,0,"WA"
"6822",2020-04-21,1,"WA"
"6823",2020-04-22,0,"WA"
"6824",2020-04-23,0,"WA"
"6825",2020-04-24,2,"WA"
"6826",2020-04-25,1,"WA"
"6827",2020-04-26,0,"WA"
"6828",2020-04-27,0,"WA"
"6829",2020-04-28,1,"WA"
"6830",2020-04-29,1,"WA"
"6831",2020-04-30,0,"WA"
"6832",2020-05-01,0,"WA"
"6833",2020-05-02,0,"WA"
"6834",2020-05-03,0,"WA"
"6835",2020-05-04,0,"WA"
"6836",2020-05-05,0,"WA"
"6837",2020-05-06,0,"WA"
"6838",2020-05-07,0,"WA"
"6839",2020-05-08,1,"WA"
"6840",2020-05-09,0,"WA"
"6841",2020-05-10,0,"WA"
"6842",2020-05-11,0,"WA"
"6843",2020-05-12,1,"WA"
"6844",2020-05-13,0,"WA"
"6845",2020-05-14,1,"WA"
"6846",2020-05-15,0,"WA"
"6847",2020-05-16,2,"WA"
"6848",2020-05-17,0,"WA"
"6849",2020-05-18,0,"WA"
"6850",2020-05-19,0,"WA"
"6851",2020-05-20,0,"WA"
"6852",2020-05-21,0,"WA"
"6853",2020-05-22,0,"WA"
"6854",2020-05-23,0,"WA"
"6855",2020-05-24,0,"WA"
"6856",2020-05-25,4,"WA"
"6857",2020-05-26,6,"WA"
"6858",2020-05-27,0,"WA"
"6859",2020-05-28,7,"WA"
"6860",2020-05-29,8,"WA"
"6861",2020-05-30,0,"WA"
"6862",2020-05-31,3,"WA"
"6863",2020-06-01,1,"WA"
"6864",2020-06-02,0,"WA"
"6865",2020-06-03,1,"WA"
"6866",2020-06-04,0,"WA"
"6867",2020-06-05,4,"WA"
"6868",2020-06-06,1,"WA"
"6869",2020-06-07,0,"WA"
"6870",2020-06-08,0,"WA"
"6871",2020-06-09,0,"WA"
"6872",2020-06-10,0,"WA"
"6873",2020-06-11,0,"WA"
"6874",2020-06-12,1,"WA"
"6875",2020-06-13,0,"WA"
"6876",2020-06-14,0,"WA"
"6877",2020-06-15,0,"WA"
"6878",2020-06-16,0,"WA"
"6879",2020-06-17,0,"WA"
"6880",2020-06-18,1,"WA"
"6881",2020-06-19,0,"WA"
"6882",2020-06-20,0,"WA"
"6883",2020-06-21,1,"WA"
"6884",2020-06-22,0,"WA"
"6885",2020-06-23,2,"WA"
"6886",2020-06-24,0,"WA"
"6887",2020-06-25,0,"WA"
"6888",2020-06-26,0,"WA"
"6889",2020-06-27,0,"WA"
"6890",2020-06-28,1,"WA"
"6891",2020-06-29,0,"WA"
"6892",2020-06-30,2,"WA"
"6893",2020-07-01,0,"WA"
"6894",2020-07-02,0,"WA"
"6895",2020-07-03,0,"WA"
"6896",2020-07-04,1,"WA"
"6897",2020-07-05,6,"WA"
"6898",2020-07-06,3,"WA"
"6899",2020-07-07,0,"WA"
"6900",2020-07-08,2,"WA"
"6901",2020-07-09,3,"WA"
"6902",2020-07-10,3,"WA"
"6903",2020-07-11,2,"WA"
"6904",2020-07-12,1,"WA"
"6905",2020-07-13,0,"WA"
"6906",2020-07-14,1,"WA"
"6907",2020-07-15,8,"WA"
"6908",2020-07-16,2,"WA"
"6909",2020-07-17,2,"WA"
"6910",2020-07-18,1,"WA"
"6911",2020-07-19,0,"WA"
"6912",2020-07-20,0,"WA"
"6913",2020-07-21,0,"WA"
"6914",2020-07-22,0,"WA"
"6915",2020-07-23,3,"WA"
"6916",2020-07-24,0,"WA"
"6917",2020-07-25,0,"WA"
"6918",2020-07-26,2,"WA"
"6919",2020-07-27,0,"WA"
"6920",2020-07-28,1,"WA"
"6921",2020-07-29,2,"WA"
"6922",2020-07-30,1,"WA"
"6923",2020-07-31,1,"WA"
"6924",2020-08-01,2,"WA"
"6925",2020-08-02,1,"WA"
"6926",2020-08-03,0,"WA"
"6927",2020-08-04,0,"WA"
"6928",2020-08-05,1,"WA"
"6929",2020-08-06,0,"WA"
"6930",2020-08-07,0,"WA"
"6931",2020-08-08,0,"WA"
"6932",2020-08-09,0,"WA"
"6933",2020-08-10,0,"WA"
"6934",2020-08-11,0,"WA"
"6935",2020-08-12,0,"WA"
"6936",2020-08-13,2,"WA"
"6937",2020-08-14,1,"WA"
"6938",2020-08-15,1,"WA"
"6939",2020-08-16,0,"WA"
"6940",2020-08-17,0,"WA"
"6941",2020-08-18,1,"WA"
"6942",2020-08-19,4,"WA"
"6943",2020-08-20,0,"WA"
"6944",2020-08-21,0,"WA"
"6945",2020-08-22,0,"WA"
"6946",2020-08-23,1,"WA"
"6947",2020-08-24,1,"WA"
"6948",2020-08-25,0,"WA"
"6949",2020-08-26,0,"WA"
"6950",2020-08-27,0,"WA"
"6951",2020-08-28,2,"WA"
"6952",2020-08-29,0,"WA"
"6953",2020-08-30,0,"WA"
"6954",2020-08-31,0,"WA"
"6955",2020-09-01,0,"WA"
"6956",2020-09-02,0,"WA"
"6957",2020-09-03,0,"WA"
"6958",2020-09-04,0,"WA"
"6959",2020-09-05,0,"WA"
"6960",2020-09-06,1,"WA"
"6961",2020-09-07,1,"WA"
"6962",2020-09-08,1,"WA"
"6963",2020-09-09,0,"WA"
"6964",2020-09-10,1,"WA"
"6965",2020-09-11,0,"WA"
"6966",2020-09-12,0,"WA"
"6967",2020-09-13,0,"WA"
"6968",2020-09-14,0,"WA"
"6969",2020-09-15,0,"WA"
"6970",2020-09-16,1,"WA"
"6971",2020-09-17,1,"WA"
"6972",2020-09-18,0,"WA"
"6973",2020-09-19,0,"WA"
"6974",2020-09-20,1,"WA"
"6975",2020-09-21,0,"WA"
"6976",2020-09-22,3,"WA"
"6977",2020-09-23,0,"WA"
"6978",2020-09-24,3,"WA"
"6979",2020-09-25,0,"WA"
"6980",2020-09-26,1,"WA"
"6981",2020-09-27,7,"WA"
"6982",2020-09-28,0,"WA"
"6983",2020-09-29,8,"WA"
"6984",2020-09-30,0,"WA"
"6985",2020-10-01,1,"WA"
"6986",2020-10-02,0,"WA"
"6987",2020-10-03,1,"WA"
"6988",2020-10-04,0,"WA"
"6989",2020-10-05,1,"WA"
"6990",2020-10-06,0,"WA"
"6991",2020-10-07,1,"WA"
"6992",2020-10-08,2,"WA"
"6993",2020-10-09,2,"WA"
"6994",2020-10-10,0,"WA"
"6995",2020-10-11,2,"WA"
"6996",2020-10-12,2,"WA"
"6997",2020-10-13,7,"WA"
"6998",2020-10-14,1,"WA"
"6999",2020-10-15,5,"WA"
"7000",2020-10-16,0,"WA"
"7001",2020-10-17,2,"WA"
"7002",2020-10-18,3,"WA"
"7003",2020-10-19,0,"WA"
"7004",2020-10-20,24,"WA"
"7005",2020-10-21,1,"WA"
"7006",2020-10-22,8,"WA"
"7007",2020-10-23,6,"WA"
"7008",2020-10-24,4,"WA"
"7009",2020-10-25,3,"WA"
"7010",2020-10-26,2,"WA"
"7011",2020-10-27,2,"WA"
"7012",2020-10-28,1,"WA"
"7013",2020-10-29,1,"WA"
"7014",2020-10-30,1,"WA"
"7015",2020-10-31,1,"WA"
"7016",2020-11-01,1,"WA"
"7017",2020-11-02,1,"WA"
"7018",2020-11-03,0,"WA"
"7019",2020-11-04,1,"WA"
"7020",2020-11-05,4,"WA"
"7021",2020-11-06,1,"WA"
"7022",2020-11-07,0,"WA"
"7023",2020-11-08,0,"WA"
"7024",2020-11-09,0,"WA"
"7025",2020-11-10,2,"WA"
"7026",2020-11-11,2,"WA"
"7027",2020-11-12,3,"WA"
"7028",2020-11-13,0,"WA"
"7029",2020-11-14,0,"WA"
"7030",2020-11-15,4,"WA"
"7031",2020-11-16,1,"WA"
"7032",2020-11-17,0,"WA"
"7033",2020-11-18,6,"WA"
"7034",2020-11-19,0,"WA"
"7035",2020-11-20,2,"WA"
"7036",2020-11-21,1,"WA"
"7037",2020-11-22,2,"WA"
"7038",2020-11-23,5,"WA"
"7039",2020-11-24,4,"WA"
"7040",2020-11-25,2,"WA"
"7041",2020-11-26,7,"WA"
"7042",2020-11-27,0,"WA"
"7043",2020-11-28,0,"WA"
"7044",2020-11-29,1,"WA"
"7045",2020-11-30,0,"WA"
"7046",2020-12-01,3,"WA"
"7047",2020-12-02,2,"WA"
"7048",2020-12-03,0,"WA"
"7049",2020-12-04,2,"WA"
"7050",2020-12-05,3,"WA"
"7051",2020-12-06,2,"WA"
"7052",2020-12-07,0,"WA"
"7053",2020-12-08,1,"WA"
"7054",2020-12-09,1,"WA"
"7055",2020-12-10,0,"WA"
"7056",2020-12-11,2,"WA"
"7057",2020-12-12,1,"WA"
"7058",2020-12-13,1,"WA"
"7059",2020-12-14,1,"WA"
"7060",2020-12-15,1,"WA"
"7061",2020-12-16,4,"WA"
"7062",2020-12-17,1,"WA"
"7063",2020-12-18,1,"WA"
"7064",2020-12-19,1,"WA"
"7065",2020-12-20,0,"WA"
"7066",2020-12-21,1,"WA"
"7067",2020-12-22,0,"WA"
"7068",2020-12-23,0,"WA"
"7069",2020-12-24,1,"WA"
"7070",2020-12-25,1,"WA"
"7071",2020-12-26,5,"WA"
"7072",2020-12-27,2,"WA"
"7073",2020-12-28,3,"WA"
"7074",2020-12-29,1,"WA"
"7075",2020-12-30,0,"WA"
"7076",2020-12-31,2,"WA"
"7077",2021-01-01,2,"WA"
"7078",2021-01-02,3,"WA"
"7079",2021-01-03,1,"WA"
"7080",2021-01-04,1,"WA"
"7081",2021-01-05,1,"WA"
"7082",2021-01-06,3,"WA"
"7083",2021-01-07,2,"WA"
"7084",2021-01-08,0,"WA"
"7085",2021-01-09,1,"WA"
"7086",2021-01-10,0,"WA"
"7087",2021-01-11,2,"WA"
"7088",2021-01-12,1,"WA"
"7089",2021-01-13,1,"WA"
"7090",2021-01-14,2,"WA"
"7091",2021-01-15,3,"WA"
"7092",2021-01-16,2,"WA"
"7093",2021-01-17,1,"WA"
"7094",2021-01-18,0,"WA"
"7095",2021-01-19,1,"WA"
"7096",2021-01-20,0,"WA"
"7097",2021-01-21,0,"WA"
"7098",2021-01-22,2,"WA"
"7099",2021-01-23,2,"WA"
"7100",2021-01-24,2,"WA"
"7101",2021-01-25,0,"WA"
"7102",2021-01-26,1,"WA"
"7103",2021-01-27,2,"WA"
"7104",2021-01-28,1,"WA"
"7105",2021-01-29,1,"WA"
"7106",2021-01-30,3,"WA"
"7107",2021-01-31,0,"WA"
"7108",2021-02-01,1,"WA"
"7109",2021-02-02,1,"WA"
"7110",2021-02-03,0,"WA"
"7111",2021-02-04,2,"WA"
"7112",2021-02-05,1,"WA"
"7113",2021-02-06,0,"WA"
"7114",2021-02-07,0,"WA"
"7115",2021-02-08,0,"WA"
"7116",2021-02-09,0,"WA"
"7117",2021-02-10,2,"WA"
"7118",2021-02-11,1,"WA"
"7119",2021-02-12,0,"WA"
"7120",2021-02-13,0,"WA"
"7121",2021-02-14,0,"WA"
"7122",2021-02-15,0,"WA"
"7123",2021-02-16,0,"WA"
"7124",2021-02-17,0,"WA"
"7125",2021-02-18,0,"WA"
"7126",2021-02-19,0,"WA"
"7127",2021-02-20,0,"WA"
"7128",2021-02-21,1,"WA"
"7129",2021-02-22,1,"WA"
"7130",2021-02-23,1,"WA"
"7131",2021-02-24,0,"WA"
"7132",2021-02-25,0,"WA"
"7133",2021-02-26,0,"WA"
"7134",2021-02-27,0,"WA"
"7135",2021-02-28,0,"WA"
"7136",2021-03-01,0,"WA"
"7137",2021-03-02,0,"WA"
"7138",2021-03-03,1,"WA"
"7139",2021-03-04,0,"WA"
"7140",2021-03-05,0,"WA"
"7141",2021-03-06,2,"WA"
"7142",2021-03-07,1,"WA"
"7143",2021-03-08,2,"WA"
"7144",2021-03-09,1,"WA"
"7145",2021-03-10,2,"WA"
"7146",2021-03-11,1,"WA"
"7147",2021-03-12,0,"WA"
"7148",2021-03-13,1,"WA"
"7149",2021-03-14,1,"WA"
"7150",2021-03-15,1,"WA"
"7151",2021-03-16,1,"WA"
"7152",2021-03-17,1,"WA"
"7153",2021-03-18,0,"WA"
"7154",2021-03-19,2,"WA"
"7155",2021-03-20,1,"WA"
"7156",2021-03-21,0,"WA"
"7157",2021-03-22,1,"WA"
"7158",2021-03-23,0,"WA"
"7159",2021-03-24,1,"WA"
"7160",2021-03-25,2,"WA"
"7161",2021-03-26,0,"WA"
"7162",2021-03-27,0,"WA"
"7163",2021-03-28,1,"WA"
"7164",2021-03-29,3,"WA"
"7165",2021-03-30,0,"WA"
"7166",2021-03-31,4,"WA"
"7167",2021-04-01,2,"WA"
"7168",2021-04-02,0,"WA"
"7169",2021-04-03,0,"WA"
"7170",2021-04-04,3,"WA"
"7171",2021-04-05,1,"WA"
"7172",2021-04-06,2,"WA"
"7173",2021-04-07,1,"WA"
"7174",2021-04-08,0,"WA"
"7175",2021-04-09,0,"WA"
"7176",2021-04-10,0,"WA"
"7177",2021-04-11,2,"WA"
"7178",2021-04-12,1,"WA"
"7179",2021-04-13,3,"WA"
"7180",2021-04-14,7,"WA"
"7181",2021-04-15,1,"WA"
"7182",2021-04-16,1,"WA"
"7183",2021-04-17,1,"WA"
"7184",2021-04-18,6,"WA"
"7185",2021-04-19,2,"WA"
"7186",2021-04-20,3,"WA"
"7187",2021-04-21,2,"WA"
"7188",2021-04-22,2,"WA"
"7189",2021-04-23,0,"WA"
"7190",2021-04-24,2,"WA"
"7191",2021-04-25,2,"WA"
"7192",2021-04-26,0,"WA"
"7193",2021-04-27,4,"WA"
"7194",2021-04-28,4,"WA"
"7195",2021-04-29,4,"WA"
"7196",2021-04-30,1,"WA"
"7197",2021-05-01,1,"WA"
"7198",2021-05-02,5,"WA"
"7199",2021-05-03,3,"WA"
"7200",2021-05-04,0,"WA"
"7201",2021-05-05,2,"WA"
"7202",2021-05-06,3,"WA"
"7203",2021-05-07,0,"WA"
"7204",2021-05-08,0,"WA"
"7205",2021-05-09,0,"WA"
"7206",2021-05-10,0,"WA"
"7207",2021-05-11,2,"WA"
"7208",2021-05-12,0,"WA"
"7209",2021-05-13,0,"WA"
"7210",2021-05-14,0,"WA"
"7211",2021-05-15,0,"WA"
"7212",2021-05-16,0,"WA"
"7213",2021-05-17,0,"WA"
"7214",2021-05-18,0,"WA"
"7215",2021-05-19,0,"WA"
"7216",2021-05-20,1,"WA"
"7217",2021-05-21,0,"WA"
"7218",2021-05-22,0,"WA"
"7219",2021-05-23,0,"WA"
"7220",2021-05-24,1,"WA"
"7221",2021-05-25,0,"WA"
"7222",2021-05-26,0,"WA"
"7223",2021-05-27,0,"WA"
"7224",2021-05-28,0,"WA"
"7225",2021-05-29,0,"WA"
"7226",2021-05-30,0,"WA"
"7227",2021-05-31,1,"WA"
"7228",2021-06-01,1,"WA"
"7229",2021-06-02,0,"WA"
"7230",2021-06-03,0,"WA"
"7231",2021-06-04,0,"WA"
"7232",2021-06-05,0,"WA"
"7233",2021-06-06,0,"WA"
"7234",2021-06-07,0,"WA"
"7235",2021-06-08,0,"WA"
"7236",2021-06-09,0,"WA"
"7237",2021-06-10,0,"WA"
"7238",2021-06-11,0,"WA"
"7239",2021-06-12,0,"WA"
"7240",2021-06-13,0,"WA"
"7241",2021-06-14,0,"WA"
"7242",2021-06-15,1,"WA"
"7243",2021-06-16,1,"WA"
"7244",2021-06-17,0,"WA"
"7245",2021-06-18,0,"WA"
"7246",2021-06-19,0,"WA"
"7247",2021-06-20,0,"WA"
"7248",2021-06-21,0,"WA"
